Title,Details,Condition,Dealer Location,Price,Price Indicator,Images
"Volvo EX30 Plus, Single Motor Extended Range, Electric 5dr","2024 (73 reg) | SUV | 3,000 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£31,290",Good price,https://m.atcdn.co.uk/a/media/w84h63/81e03c6fca6642febef5db37735101c3.jpg | https://m.atcdn.co.uk/a/media/w84h63/4a8179797d404bc2bd95d35d8926ced2.jpg | https://m.atcdn.co.uk/a/media/w84h63/4341a70795e244b8a6b268d376fa13a2.jpg | https://m.atcdn.co.uk/a/media/w84h63/c697e43a15f74c00b733c04e8f8af31e.jpg | https://m.atcdn.co.uk/a/media/w84h63/196ad03fd3314118855908ca2adc025e.jpg | https://m.atcdn.co.uk/a/media/w84h63/e361feb2701a43f7842a0008e89266bd.jpg | https://m.atcdn.co.uk/a/media/w84h63/ad6bb97967ae4c6f88110fa412fa084d.jpg
"Volvo XC60 Recharge R-Design, T6 AWD plug-in hybrid 2.0 5dr","2021 (21 reg) | SUV | 36,029 miles | 2.0L | Automatic | Petrol Plug-in Hybrid | 5 doors | 5 seats | 1 owner",,Volvo Cars West London,"£30,990",Fair price,https://m.atcdn.co.uk/a/media/w84h63/0700978f9c804f41b25252b73d6473b9.jpg | https://m.atcdn.co.uk/a/media/w84h63/4f482021dde34b55ba02a380dd021703.jpg | https://m.atcdn.co.uk/a/media/w84h63/b38ae4289e9a4ebf95ce67b275df8347.jpg | https://m.atcdn.co.uk/a/media/w84h63/b04d8c7a0f444d378338ee08cf47f2fd.jpg | https://m.atcdn.co.uk/a/media/w84h63/d5731c33c3934ca0958b36d5ccb953db.jpg | https://m.atcdn.co.uk/a/media/w84h63/649a8d9293574c6fb302179e30e610a5.jpg | https://m.atcdn.co.uk/a/media/w84h63/a4fe0fee07014d24958dcaf315d02503.jpg
"Volvo C40 Recharge Core, Single motor, Electric 5dr",2023 (73 reg) | SUV | 50 miles | Automatic | Electric | 5 doors | 5 seats,,Volvo Cars West London,"£30,990",,https://m.atcdn.co.uk/a/media/w84h63/87aca66be91348cc8c8db8709425d8a8.jpg | https://m.atcdn.co.uk/a/media/w84h63/431f8c526a1c4ed2a0af040835a15ac8.jpg | https://m.atcdn.co.uk/a/media/w84h63/e8804f4f6b0e4cfca9d88e18cc76af1a.jpg | https://m.atcdn.co.uk/a/media/w84h63/1a6a73069e4e4544a45362ee706aff5b.jpg | https://m.atcdn.co.uk/a/media/w84h63/7a2a99783875489eae387d7adb744a2c.jpg | https://m.atcdn.co.uk/a/media/w84h63/d9963a98df4c49b79aa5b269fcabd979.jpg | https://m.atcdn.co.uk/a/media/w84h63/be4325d833bd4627a3763fb3b1fa9e57.jpg
"Volvo XC40 Inscription, B4 AWD mild hybrid 2.0 5dr","2022 (71 reg) | SUV | 30,341 miles | 2.0L | Automatic | Petrol Hybrid | 5 doors | 5 seats",,Volvo Cars West London,"£30,790",Good price,https://m.atcdn.co.uk/a/media/w84h63/150d5bf6b78e45b2aab5d7e5948e0023.jpg | https://m.atcdn.co.uk/a/media/w84h63/f32308224f3d4907ae532c3a51fb1a56.jpg | https://m.atcdn.co.uk/a/media/w84h63/b96782a16e0945758cc0da91d488a30e.jpg | https://m.atcdn.co.uk/a/media/w84h63/2f52589388644d26b7efd4135e0a8a25.jpg | https://m.atcdn.co.uk/a/media/w84h63/870833875eb3438a90ae27515a6c6ddf.jpg | https://m.atcdn.co.uk/a/media/w84h63/424bf8acb9064251af9eba617f4b8354.jpg | https://m.atcdn.co.uk/a/media/w84h63/d68ddfe11c3a4e85a263a4444009a2f3.jpg
Polestar Polestar 2 E ( 300kw ) Longe Range Dual Motor ( Plus Pilot ) PS2 5dr,"2022 (72 reg) | Hatchback | 7,550 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£29,890",Good price,https://m.atcdn.co.uk/a/media/w84h63/f27c9c3fd44c4af48a4f6f765fcc568c.jpg | https://m.atcdn.co.uk/a/media/w84h63/b45e010217fa4d56b1ceffca69a24f6c.jpg | https://m.atcdn.co.uk/a/media/w84h63/64d62ed71fed481fb31b4a6c1c953394.jpg | https://m.atcdn.co.uk/a/media/w84h63/461ab29d779840a581d76e37537dd607.jpg | https://m.atcdn.co.uk/a/media/w84h63/9fe8d05b007e41f384df6c02a6621eed.jpg | https://m.atcdn.co.uk/a/media/w84h63/c0380c78ce69433aa19defec2369f7d7.jpg | https://m.atcdn.co.uk/a/media/w84h63/5c364d8b29e04b808a2dd28114ae21cb.jpg
Polestar Polestar 2 E ( 300kw ) Long Range Dual Motor Auto 2022MY PS2 5dr,"2022 (22 reg) | Hatchback | 3,024 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£28,890",Good price,https://m.atcdn.co.uk/a/media/w84h63/8602bcd742d84799bd9f840f11113221.jpg | https://m.atcdn.co.uk/a/media/w84h63/fedf176b66fc45ccb1d0acd6694e6840.jpg | https://m.atcdn.co.uk/a/media/w84h63/9d2ccaf4cb1b44e5bfae5976c792c48c.jpg | https://m.atcdn.co.uk/a/media/w84h63/fb2824f071ac4815b7eae569c99bae4a.jpg | https://m.atcdn.co.uk/a/media/w84h63/f3e1801751274bdfbaac6475b31d80dd.jpg | https://m.atcdn.co.uk/a/media/w84h63/d826711820ed46fd87e97fb3f12afaf9.jpg | https://m.atcdn.co.uk/a/media/w84h63/7c518657626b4b328b2a1d1e94484874.jpg
"Volvo C40 Recharge Core, Single Motor, Electric 5dr","2022 (72 reg) | SUV | 2,161 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£28,490",Good price,https://m.atcdn.co.uk/a/media/w84h63/f7b3031ca16f485d949a9111d2d59ae4.jpg | https://m.atcdn.co.uk/a/media/w84h63/388aacbb42764f1c984fc1036c7210ac.jpg | https://m.atcdn.co.uk/a/media/w84h63/67258a83f938480fbee649fc79df6d00.jpg | https://m.atcdn.co.uk/a/media/w84h63/60a0ddfd22d7436d9d820863fdccccab.jpg | https://m.atcdn.co.uk/a/media/w84h63/7b73a757bf444abd9520580fc02e1ccf.jpg | https://m.atcdn.co.uk/a/media/w84h63/534c1303a0cd42c0bb8c11a2ec4d0aeb.jpg | https://m.atcdn.co.uk/a/media/w84h63/41d7149e37f744ce87e03b6dd5c878a5.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Fastback Auto 4WDE 5dr,"2022 (72 reg) | Hatchback | 8,303 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Volvo Cars West London,"£28,290",Good price,https://m.atcdn.co.uk/a/media/w84h63/05da03f46b9948a6a9e96a4af1e40fd9.jpg | https://m.atcdn.co.uk/a/media/w84h63/a48b23a55398472aa7beb220df0d1335.jpg | https://m.atcdn.co.uk/a/media/w84h63/f1d4963fb97b4183811bbd7ab013d055.jpg | https://m.atcdn.co.uk/a/media/w84h63/2aca66fed50741aaa55a5ff0cfcfeb79.jpg | https://m.atcdn.co.uk/a/media/w84h63/2b9fb44cabab42f7b758c0fe8eb87570.jpg | https://m.atcdn.co.uk/a/media/w84h63/06044f4d45a84ece820838f074117abf.jpg | https://m.atcdn.co.uk/a/media/w84h63/27eb18974fc542bfaf0ad4787627afeb.jpg
Polestar Polestar 2 E ( 300kw ) Long Range Dual Motor Auto 2022MY PS2 5dr,"2022 (22 reg) | Hatchback | 2,689 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£27,990",Good price,https://m.atcdn.co.uk/a/media/w84h63/ab0a34f7d9564271aa5ddda21204dd8d.jpg | https://m.atcdn.co.uk/a/media/w84h63/0d5112470a6d4acfb06b63748135c88f.jpg | https://m.atcdn.co.uk/a/media/w84h63/5669150879bc4a10aa6490239975f6ab.jpg | https://m.atcdn.co.uk/a/media/w84h63/d5faa8752ebd479ba29c575ff0263543.jpg | https://m.atcdn.co.uk/a/media/w84h63/cbb38aa9457c49eb8fa9a8ec113ec1f9.jpg | https://m.atcdn.co.uk/a/media/w84h63/abb0fa508e6b44e1bb2bd142babe879e.jpg | https://m.atcdn.co.uk/a/media/w84h63/2a32f4bd3b57445590672a366c206dcc.jpg
"Volvo XC40 R-Design, B5 AWD mild hybrid 2.0 5dr","2021 (70 reg) | SUV | 37,000 miles | 2.0L | Automatic | Petrol Hybrid | 5 doors | 5 seats",,Volvo Cars West London,"£27,690",Good price,https://m.atcdn.co.uk/a/media/w84h63/14db4b52952c4ae19bf268b3052372e9.jpg | https://m.atcdn.co.uk/a/media/w84h63/e3cf602aee804f8295380f6ffcf81f53.jpg | https://m.atcdn.co.uk/a/media/w84h63/f69f5cd9d1ed4ef1a71a85e11f057238.jpg | https://m.atcdn.co.uk/a/media/w84h63/59cb9e444d8640aeaa21da323eca5d0c.jpg | https://m.atcdn.co.uk/a/media/w84h63/4362312b3038435483229d133e745569.jpg | https://m.atcdn.co.uk/a/media/w84h63/3ee213b1d18c407386c70bd269c02adf.jpg | https://m.atcdn.co.uk/a/media/w84h63/9e9d6fae95c64b79b8f0e435f29040cd.jpg
Polestar Polestar 2 E ( 165kw ) Standard Range Single Motor Auto 2022 PS2 5dr,"2023 (23 reg) | Hatchback | 8,470 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£27,290",Good price,https://m.atcdn.co.uk/a/media/w84h63/f94f519773d84d3da1b4f76073581fdd.jpg | https://m.atcdn.co.uk/a/media/w84h63/8f6d506b77b943a98ec19559bccae80c.jpg | https://m.atcdn.co.uk/a/media/w84h63/9c90e13b15d7449a92bfc62c9b14b8da.jpg | https://m.atcdn.co.uk/a/media/w84h63/fa7dfdc0e43b47c39b31f0f879c478ad.jpg | https://m.atcdn.co.uk/a/media/w84h63/c6b4b06f606b425a9b75730f4f1c3827.jpg | https://m.atcdn.co.uk/a/media/w84h63/af4112b030ec4792bc04e23da823718c.jpg | https://m.atcdn.co.uk/a/media/w84h63/0262b31adc2b4506844867357d330dec.jpg
Polestar PS 2 Polestar 2 Standard range Single motor 69kWh - Plus 5dr,"2022 (72 reg) | Hatchback | 8,309 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£27,090",Lower price,
Polestar Polestar 2 E ( 165kw ) Standard Range Single Motor Auto 2022 PS2 5dr,"2022 (72 reg) | Hatchback | 12,651 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£25,690",Good price,
Polestar Polestar 2 EV FWD Standard Range Single Motor 5dr,"2022 (22 reg) | Hatchback | 2,600 miles | Automatic | Electric | 5 doors | 5 seats",,Volvo Cars West London,"£20,990",Lower price,https://m.atcdn.co.uk/a/media/w84h63/069c6e6edb334e07b9cf3f7f78317bda.jpg | https://m.atcdn.co.uk/a/media/w84h63/385a81394841406ab2a1e4b14f877988.jpg | https://m.atcdn.co.uk/a/media/w84h63/aa6f7be6c53b449e958a928077a8cdb2.jpg | https://m.atcdn.co.uk/a/media/w84h63/46e9ac0a200f419989e4638d0f77597d.jpg | https://m.atcdn.co.uk/a/media/w84h63/6f3d4a85d31f49d5af1dfec08d864731.jpg | https://m.atcdn.co.uk/a/media/w84h63/a2048f10a12d4819afc51a65f91c4f5d.jpg | https://m.atcdn.co.uk/a/media/w84h63/58c0b54dac2044288dfc5dce1d606889.jpg
Polestar Polestar 2 Single Motor 82kWh Long Range Fastback 5dr Electric Auto RWD (300 ps),"2024 (73 reg) | Hatchback | 2,935 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£40,090",Fair price,https://m.atcdn.co.uk/a/media/w84h63/37a58c2435a847e9a87f0e04ac33d76a.jpg | https://m.atcdn.co.uk/a/media/w84h63/f8556221463e4566897dfac1935414a7.jpg | https://m.atcdn.co.uk/a/media/w84h63/709a4dfc7aba4564a06a265361b318fe.jpg | https://m.atcdn.co.uk/a/media/w84h63/4f41abf183c14580aa4e1c8b5feeff3a.jpg | https://m.atcdn.co.uk/a/media/w84h63/d4572061e9d7486c90b1e0e74c773e43.jpg | https://m.atcdn.co.uk/a/media/w84h63/7be59069a91848dfa81b0f486bc93eff.jpg | https://m.atcdn.co.uk/a/media/w84h63/05410953e1ee43bc8d4384b405032e6c.jpg
Polestar Polestar 2 Single Motor 82kWh Long Range Fastback 5dr Electric Auto RWD (300 ps),"2023 (73 reg) | Hatchback | 3,566 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£38,590",Higher price,https://m.atcdn.co.uk/a/media/w84h63/2f64096e8fdf42a68a1df9dd51dcccb9.jpg | https://m.atcdn.co.uk/a/media/w84h63/0e225b3060904569bd4421a6b77ffd23.jpg | https://m.atcdn.co.uk/a/media/w84h63/52c486de6d2e4872a6347f5596d67008.jpg | https://m.atcdn.co.uk/a/media/w84h63/988c08f30ca54330a5e18daf56f943b8.jpg | https://m.atcdn.co.uk/a/media/w84h63/bab5ec4d0fdc44e49e9cba3a61a30335.jpg | https://m.atcdn.co.uk/a/media/w84h63/ca37f1d2ee4945899f145eb8d3710f18.jpg | https://m.atcdn.co.uk/a/media/w84h63/4598543c3698416d9c17a8d77340bb29.jpg
Polestar Polestar 2 Single Motor 82kWh Long Range Fastback 5dr Electric Auto RWD (300 ps),"2024 (73 reg) | Hatchback | 6,868 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£36,590",Fair price,https://m.atcdn.co.uk/a/media/w84h63/1f7a4c45a5ea40aeaa5c8e8fb5fd536c.jpg | https://m.atcdn.co.uk/a/media/w84h63/aff880740f2f4bbc90b225ba70cd53b2.jpg | https://m.atcdn.co.uk/a/media/w84h63/d6b90ffea3404fb9a1c6bce92b991eb7.jpg | https://m.atcdn.co.uk/a/media/w84h63/988862bdca3f4f65940865c23c3d5f6b.jpg | https://m.atcdn.co.uk/a/media/w84h63/356e9d00b31c43abb859e79bb6900fcd.jpg | https://m.atcdn.co.uk/a/media/w84h63/e0a95f7d6d2f461591fd5037fccbb642.jpg | https://m.atcdn.co.uk/a/media/w84h63/8b03199cbbb7431ebd92c1b725f5881b.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Performance Fastback Auto 4WD 5dr,"2022 (72 reg) | Hatchback | 7,247 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£35,790",Fair price,https://m.atcdn.co.uk/a/media/w84h63/c92d092264b04ff8acc8d0eeb0f65340.jpg | https://m.atcdn.co.uk/a/media/w84h63/4f0e801c1bbb466aa1300b18fa946e42.jpg | https://m.atcdn.co.uk/a/media/w84h63/50784c881f0845629e2d8b7543a250a6.jpg | https://m.atcdn.co.uk/a/media/w84h63/e88793db29e54478802f9f8556a16374.jpg | https://m.atcdn.co.uk/a/media/w84h63/45f58813408d4358a6b72e9e1ff2d54e.jpg | https://m.atcdn.co.uk/a/media/w84h63/3c46ccbca3fd40f9a38adfcf288bd4b8.jpg | https://m.atcdn.co.uk/a/media/w84h63/44f9cfd082394c3d85cb78697c5fbef0.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Fastback 5dr Electric Auto 4WDE (408 ps),"2023 (23 reg) | Hatchback | 4,544 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£35,490",Higher price,https://m.atcdn.co.uk/a/media/w84h63/ea2d357eb24e49f9b5a8aa018a4b4912.jpg | https://m.atcdn.co.uk/a/media/w84h63/ab2a6947fa434b3f94e51b0af6b1c34f.jpg | https://m.atcdn.co.uk/a/media/w84h63/55094a88e2f44357b462ff9657925bd0.jpg | https://m.atcdn.co.uk/a/media/w84h63/a27031fd016540ab92f834f3f9ba493f.jpg | https://m.atcdn.co.uk/a/media/w84h63/eabba45d470b4de985897c65d262ec9d.jpg | https://m.atcdn.co.uk/a/media/w84h63/c6da0093647941219ba49d4a834fabc4.jpg | https://m.atcdn.co.uk/a/media/w84h63/9898c4c06160485ba54bb160951a2a40.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Performance Fastback 5dr Electric Auto 4WDE (476 ps),"2022 (72 reg) | Hatchback | 9,269 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£35,390",Higher price,https://m.atcdn.co.uk/a/media/w84h63/841ba124c477470591c5e58dadc19b57.jpg | https://m.atcdn.co.uk/a/media/w84h63/43f1594646844b00a58515fcd3e760fe.jpg | https://m.atcdn.co.uk/a/media/w84h63/08d984fb797949b2b9b621a185b16d87.jpg | https://m.atcdn.co.uk/a/media/w84h63/a3e569c373bc425696f4ca47b6c05ca0.jpg | https://m.atcdn.co.uk/a/media/w84h63/2a50e2696a4649b08fabb67bb70ea168.jpg | https://m.atcdn.co.uk/a/media/w84h63/c105ac8c7b5b4449b117eeb2469d9b7e.jpg | https://m.atcdn.co.uk/a/media/w84h63/d6ac33b6a4b147fc8b4ad1548e9870c0.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Performance Fastback 5dr Electric Auto 4WDE (476 ps),"2022 (72 reg) | Hatchback | 10,911 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£35,090",Higher price,https://m.atcdn.co.uk/a/media/w84h63/a36fceae02724bb68ae2f8df9c7691da.jpg | https://m.atcdn.co.uk/a/media/w84h63/789deba5119745e596981b0ca152a736.jpg | https://m.atcdn.co.uk/a/media/w84h63/892532cbd34f4808b9755ce052ec5755.jpg | https://m.atcdn.co.uk/a/media/w84h63/cb28bd9697ef4e089e53541591f1d4cd.jpg | https://m.atcdn.co.uk/a/media/w84h63/c06d1c295d8e4f86b115ccf5d767bc23.jpg | https://m.atcdn.co.uk/a/media/w84h63/2cb8adebdea742298ab9b74b7fca8f88.jpg | https://m.atcdn.co.uk/a/media/w84h63/07a2d7d768f4402481e3a6c0bdb9ac7f.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Fastback 5dr Electric Auto 4WDE (408 ps),"2023 (23 reg) | Hatchback | 4,566 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£34,890",Higher price,https://m.atcdn.co.uk/a/media/w84h63/015fbd7cef8347bfbeeaf82e889824f0.jpg | https://m.atcdn.co.uk/a/media/w84h63/351f5573dc6f4682b8e142a7842e9e58.jpg | https://m.atcdn.co.uk/a/media/w84h63/1454ea0ef28242dbbec2b0a229e469ae.jpg | https://m.atcdn.co.uk/a/media/w84h63/598ddff7765449cca53905fc5b7bce07.jpg | https://m.atcdn.co.uk/a/media/w84h63/a83b817fb6734083b156800e69003969.jpg | https://m.atcdn.co.uk/a/media/w84h63/c7fc620e799b472e9bc156aedf6db31c.jpg | https://m.atcdn.co.uk/a/media/w84h63/1c1c70f3cad1403b988e5ed346fa6faf.jpg
Polestar Polestar 2 Single Motor 82kWh Long Range Fastback 5dr Electric Auto RWD (300 ps),"2024 (73 reg) | Hatchback | 10,126 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£34,490",Good price,https://m.atcdn.co.uk/a/media/w84h63/7c4797a017f24c4393e957f045e149b9.jpg | https://m.atcdn.co.uk/a/media/w84h63/6465bd2970474bc99b3039df573590f1.jpg | https://m.atcdn.co.uk/a/media/w84h63/bd01fb0324374e989d24f6f81662fb7c.jpg | https://m.atcdn.co.uk/a/media/w84h63/5740aff910114743a9e8b2bfda10fa1b.jpg | https://m.atcdn.co.uk/a/media/w84h63/bccd6c1c5a4f4b799e7f8ab4672a64eb.jpg | https://m.atcdn.co.uk/a/media/w84h63/893877dd2ef54599964cde05e9685200.jpg | https://m.atcdn.co.uk/a/media/w84h63/d12e7504a0c84b0db51712fe06a11380.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Performance Fastback 5dr Electric Auto 4WDE (476 ps),"2023 (72 reg) | Hatchback | 1,410 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£34,290",Good price,https://m.atcdn.co.uk/a/media/w84h63/ffc1d22ffc98424f95372e9b63f8c42e.jpg | https://m.atcdn.co.uk/a/media/w84h63/a169db098b5643ea9c97618e88509ba4.jpg | https://m.atcdn.co.uk/a/media/w84h63/f0a4f6c0c0ed4492b94d2ce91c490fb6.jpg | https://m.atcdn.co.uk/a/media/w84h63/9659f17047d4486e8bfa63ba14076938.jpg | https://m.atcdn.co.uk/a/media/w84h63/288b047a9b7f446cbe5e2beb313fb91f.jpg | https://m.atcdn.co.uk/a/media/w84h63/38f1e4590df0455a84603ed9448907be.jpg | https://m.atcdn.co.uk/a/media/w84h63/148caec4c568488e963af0ac44bf3088.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Fastback 5dr Electric Auto 4WDE (408 ps),"2023 (23 reg) | Hatchback | 5,622 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£33,490",Higher price,https://m.atcdn.co.uk/a/media/w84h63/e41fa56f629f4617810cfe37b13fa369.jpg | https://m.atcdn.co.uk/a/media/w84h63/7ae8fbad717049728181120bff7645f5.jpg | https://m.atcdn.co.uk/a/media/w84h63/5a41f0868c0b46ad99d0273519c307ef.jpg | https://m.atcdn.co.uk/a/media/w84h63/c4003a76e0484d70a560ef37c14f93f2.jpg | https://m.atcdn.co.uk/a/media/w84h63/370cd55cb7024307b01075d12c64c8f1.jpg | https://m.atcdn.co.uk/a/media/w84h63/2089b3f59c01444d8db4b928c9deacb8.jpg | https://m.atcdn.co.uk/a/media/w84h63/4d0513bcddf34c5f8147cd9959b0ae51.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Fastback 5dr Electric Auto 4WDE (408 ps),"2023 (23 reg) | Hatchback | 8,166 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£32,290",Fair price,https://m.atcdn.co.uk/a/media/w84h63/a2f2b350ec864a0abb13bf5fd4a0b2e2.jpg | https://m.atcdn.co.uk/a/media/w84h63/efb8fb7aa6bb46b282f908d00a199e20.jpg | https://m.atcdn.co.uk/a/media/w84h63/6ec585aba85f49a88f8f3a82350d43ff.jpg | https://m.atcdn.co.uk/a/media/w84h63/869965b6819a47f18ce6dd4ed2ae55e9.jpg | https://m.atcdn.co.uk/a/media/w84h63/10f908f88694463bba102cd2b578c267.jpg | https://m.atcdn.co.uk/a/media/w84h63/9b3acf6bb08c470bb32fd29492ee0d0e.jpg | https://m.atcdn.co.uk/a/media/w84h63/9039d4ad082a4d32836ed5c871a1ae27.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Fastback 5dr Electric Auto 4WDE (408 ps),"2022 (22 reg) | Hatchback | 9,947 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£29,890",Higher price,https://m.atcdn.co.uk/a/media/w84h63/ac0ccb4f3bb54eee854fbf034885417f.jpg | https://m.atcdn.co.uk/a/media/w84h63/5017b54d8dde4940916c6420c8709692.jpg | https://m.atcdn.co.uk/a/media/w84h63/2ccd7cda0de44c03a7a2f3c4e0d8c816.jpg | https://m.atcdn.co.uk/a/media/w84h63/443bb965e80540ebbccc4ccd4dfa1ba1.jpg | https://m.atcdn.co.uk/a/media/w84h63/a4a10647e55240afb3599e8ac1cc89d0.jpg | https://m.atcdn.co.uk/a/media/w84h63/806e136b20e0427199f27813f365c67f.jpg | https://m.atcdn.co.uk/a/media/w84h63/b775548f33ab4c21820ce907c0825699.jpg
Polestar Polestar 2 Dual Motor 78kWh Long Range Fastback 5dr Electric Auto 4WDE (408 ps),"2022 (22 reg) | Hatchback | 11,142 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£29,690",Fair price,https://m.atcdn.co.uk/a/media/w84h63/a16e347ce2ff4afcb37e098e8acdbdc3.jpg | https://m.atcdn.co.uk/a/media/w84h63/c925a779ad4143e19cc5983f0d22a566.jpg | https://m.atcdn.co.uk/a/media/w84h63/8a94c0c006404f12967e6abbb122502f.jpg | https://m.atcdn.co.uk/a/media/w84h63/1202ecea737f4059ad397f16f4426df7.jpg | https://m.atcdn.co.uk/a/media/w84h63/89532f373f9841658ea0ec6fe4e1044d.jpg | https://m.atcdn.co.uk/a/media/w84h63/df4fd761b37f4968b615d16b760185ab.jpg | https://m.atcdn.co.uk/a/media/w84h63/ba1530248d164e648c39fb8bbe16bf70.jpg
Polestar Polestar 2 Single Motor 64kWh Standard Range Fastback 5dr Electric Auto FWD (224 ps),"2022 (71 reg) | Hatchback | 3,088 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Polestar - London North,"£26,990",Higher price,https://m.atcdn.co.uk/a/media/w84h63/9831e8b327fd467b80fe6aa46fe857d5.jpg | https://m.atcdn.co.uk/a/media/w84h63/a6a52af8a4a1467bb3c8018ec1c65a90.jpg | https://m.atcdn.co.uk/a/media/w84h63/74fe8a8cd0a04350b01341c548400b61.jpg | https://m.atcdn.co.uk/a/media/w84h63/cbf7b204aa68496f8b967769287b120c.jpg | https://m.atcdn.co.uk/a/media/w84h63/f22c30b6a4b04760a1e3278bfbedb117.jpg | https://m.atcdn.co.uk/a/media/w84h63/c29bc282fa554a4b899df0c61dfcb2fa.jpg | https://m.atcdn.co.uk/a/media/w84h63/134d3561b42a4bed8e5ac9d4f031102f.jpg
"Volvo XC90 Ultra, T8 AWD Plug-in hybrid, Electric/Petrol, Dark, 7 Seats 2.0 5dr","2024 (24 reg) | SUV | 4,000 miles | 2.0L | Automatic | Petrol Plug-in Hybrid | 5 doors | 7 seats",,Volvo Cars North West London,"£69,990",,https://m.atcdn.co.uk/a/media/w84h63/81ae1cce9a264b0fba17bf9d68de913f.jpg | https://m.atcdn.co.uk/a/media/w84h63/abad925cffc14b798b546e32802245a0.jpg | https://m.atcdn.co.uk/a/media/w84h63/d577324269ab45a58a82e5bb5004f41b.jpg | https://m.atcdn.co.uk/a/media/w84h63/43b176ee4aa041b9b22658282d31bca0.jpg | https://m.atcdn.co.uk/a/media/w84h63/b74db623d2974e85842d976a2da9e1a1.jpg | https://m.atcdn.co.uk/a/media/w84h63/4bafd1acefd74102b353cf7cdbd017b5.jpg
"Volvo XC90 Ultra, T8 AWD Plug-in hybrid, Electric/Petrol, Dark, 7 seats (22' Alloys) 2.0 5dr","2024 (24 reg) | SUV | 3,253 miles | 2.0L | Automatic | Petrol Plug-in Hybrid | 5 doors | 7 seats",,Volvo Cars North West London,"£65,490",,https://m.atcdn.co.uk/a/media/w84h63/1d9411b5719e41b281976ab7a2357bae.jpg | https://m.atcdn.co.uk/a/media/w84h63/154d6316c795478f8c6e77e18bec9d01.jpg | https://m.atcdn.co.uk/a/media/w84h63/35b472463ef84443b447e49c1f80a062.jpg | https://m.atcdn.co.uk/a/media/w84h63/1ec956f1541f41d085cc3c60d5c376ff.jpg | https://m.atcdn.co.uk/a/media/w84h63/11e692fe9f5b407cac9fcdc162cc60ae.jpg | https://m.atcdn.co.uk/a/media/w84h63/9416e007777d4ee595d1d16584e9bcfa.jpg | https://m.atcdn.co.uk/a/media/w84h63/0a0dbbf30e7a436a9978b4fba5e71c88.jpg
